hand,2_win,3_win,4_win,5_win,6_win,7_win,8_win,9_win,10_win,2_tie,3_tie,4_tie,5_tie,6_tie,7_tie,8_tie,9_tie,10_tie,EV_2p,rec_2p,tag_2p,EV_3p,rec_3p,tag_3p,EV_4p,rec_4p,tag_4p,EV_5p,rec_5p,tag_5p,EV_6p,rec_6p,tag_6p,EV_7p,rec_7p,tag_7p,EV_8p,rec_8p,tag_8p,EV_9p,rec_9p,tag_9p,EV_10p,rec_10p,tag_10p
AAo,0.8493351936340332,0.732083261,0.6360993981361389,0.5564618706703186,0.4896424412727356,0.4331477880477905,0.3850662112236023,0.343962163,0.3087176382541656,0.002714598,0.002298393,0.00222807,0.002232254,0.002244483,0.002240457,0.00222217,0.002185994,0.002136496,0.7013849853537977,Raise,Premium,1.199697373,Raise,Premium,1.548853733111173,Raise,Premium,1.7878899895586073,Raise,Premium,1.9445880951825525,Raise,Premium,2.0398761153919622,Raise,Premium,2.089418370276689,Raise,Premium,2.105496437870897,Raise,Premium,2.0978588620200744,Raise,Premium
AKs,0.6622280478477478,0.4983755946159363,0.4053168296813965,0.3451115787029266,0.3017732203006744,0.2681705951690674,0.2407872229814529,0.2178315669298172,0.1982612311840057,0.008248093,0.008863197,0.008954075,0.008912911,0.008854891,0.008799721,0.008748428,0.008695702,0.008629307,0.3327041883021593,Raise,Strong,0.5084215789102018,Raise,Premium,0.6391754690557718,Raise,Premium,0.7478401702828703,Raise,Premium,0.8372039953246706,Raise,Premium,0.9079931881278753,Raise,Premium,0.9612914957106107,Raise,Premium,0.9996147616766391,Raise,Premium,1.0257588475942607,Raise,Premium
AQs,0.6531481742858887,0.4841588735580444,0.3882044553756714,0.3265582621097564,0.2827785611152649,0.2494464814662933,0.2228260040283203,0.2009428143501281,0.1826409846544265,0.008944985,0.010003522,0.010324421,0.010381376,0.010337202,0.010246296,0.010120482,0.009967847,0.009792629,0.31524133402854204,Raise,Strong,0.4674819037318225,Raise,Strong,0.5734666641801596,Raise,Premium,0.6587447514757512,Raise,Premium,0.7276829723268745,Raise,Premium,0.781987408,Raise,Premium,0.8230899609625337,Raise,Premium,0.8533406397327772,Raise,Premium,0.8753729900345193,Raise,Premium
AJs,0.6439904570579529,0.4706133902072906,0.3727810978889465,0.3105872571468353,0.26701805,0.2343176454305648,0.2086205929517746,0.187801257,0.1706530153751373,0.009953323,0.011357615,0.011772314,0.011839466,0.011776326,0.011643861,0.011462462,0.011241918,0.010983551,0.2979342369362712,Call,Strong,0.4288765927776692,Raise,Strong,0.5146690197288988,Raise,Premium,0.5825349511578679,Raise,Premium,0.6374372784048312,Raise,Premium,0.6809770329855374,Raise,Premium,0.7148145921528335,Raise,Premium,0.7407999439164994,Raise,Premium,0.7614479083567851,Raise,Premium
ATs,0.6349000334739685,0.4578822255134582,0.3589692711830139,0.2968663871288299,0.2539070844650268,0.2220746576786041,0.1973362118005752,0.1775141209363937,0.161338523,0.011137356,0.012816098,0.013231087,0.013248977,0.013147254,0.012982345,0.012764311,0.012501174,0.012189943,0.28093742299824953,Call,Strong,0.3928708229213951,Raise,Strong,0.4623392578214407,Raise,Strong,0.5174543787725265,Raise,Premium,0.5628842702135437,Raise,Premium,0.5999608119018374,Raise,Premium,0.6297469399869435,Raise,Premium,0.6538823698647316,Raise,Premium,0.6743349470198148,Raise,Premium
A9s,0.6150855422019958,0.431089312,0.3305956125259399,0.2691122889518738,0.2275779992341995,0.197454885,0.1744754165410995,0.1563691943883896,0.1417963355779647,0.012715619,0.014419861,0.014472788,0.014109429,0.013687617,0.013262598,0.012829584,0.012386222,0.011916689,0.24288670346140862,Call,Strong,0.31489772722125053,Raise,Strong,0.35132802650332406,Raise,Strong,0.3808350171893835,Raise,Strong,0.4065308468416331,Raise,Strong,0.4286032849922772,Raise,Strong,0.44712166860699587,Raise,Strong,0.46306075016036585,Raise,Strong,0.47754679899662644,Raise,Strong
A8s,0.6051072478294373,0.4189857244491577,0.3187122642993927,0.2579517364501953,0.2173002809286117,0.1880651116371154,0.1659508198499679,0.1486718952655792,0.1348741054534912,0.014355808,0.016150106,0.016040893,0.015523531,0.01496835,0.014429394,0.013886938,0.013324801,0.012738902,0.22457030415534973,Call,Strong,0.28118233196437337,Call,Strong,0.3069308437407017,Raise,Strong,0.3285675086081026,Raise,Strong,0.3487067343667143,Raise,Strong,0.36695866100490004,Raise,Strong,0.3831543102860444,Raise,Strong,0.39800866134464674,Raise,Strong,0.4124355651438236,Raise,Strong
A7s,0.5938359498977661,0.4062325060367584,0.3068106174468994,0.2473563849925995,0.2079947292804718,0.1799100935459137,0.1588066667318344,0.1424023360013961,0.1293694227933883,0.015971154,0.017609937,0.017234037,0.016545996,0.01589389,0.015287735,0.0146814,0.014057829,0.013406981,0.2036430537700653,Call,Strong,0.24511242378503084,Call,Strong,0.2617105431854725,Call,Strong,0.2781469151377678,Call,Strong,0.2956500444561243,Call,Strong,0.3128777258098123,Raise,Strong,0.32917893305420853,Raise,Strong,0.34488125471398146,Raise,Strong,0.3607291318476191,Raise,Strong
A6s,0.5818098187446594,0.3930526673793793,0.2950049638748169,0.2373465150594711,0.199637085,0.1729613095521927,0.1530378311872482,0.1376093924045562,0.1253664791584015,0.017266588,0.018572392,0.017887784,0.017055178,0.016355749,0.015739139,0.015132788,0.014499545,0.013834108,0.18088622577488422,Call,Strong,0.20701659005135298,Call,Strong,0.21579542383551598,Call,Strong,0.22937052045017436,Call,Strong,0.24688975885510378,Call,Strong,0.2658161539584396,Call,Strong,0.2848338000476356,Call,Strong,0.3037324845790854,Raise,Strong,0.3228353299200535,Raise,Strong
A5s,0.5806291699409485,0.3945885598659515,0.29851073,0.2418807446956634,0.2046130299568176,0.1780294626951217,0.1580131649971008,0.1423954963684082,0.1299110651016235,0.018582867,0.019741129,0.018902494,0.017996067,0.017250612,0.0165985,0.015952155,0.015275397,0.014562198,0.1798412073403597,Call,Strong,0.21337737329304196,Call,Strong,0.23184790834784486,Call,Strong,0.2543938914313908,Call,Strong,0.2794300168752668,Call,Strong,0.30430099,Raise,Strong,0.3279139399528501,Raise,Strong,0.35029875533655286,Raise,Strong,0.3719216408208006,Raise,Strong
A4s,0.5713967084884644,0.3854462802410126,0.2909956276416778,0.2359633594751358,0.1999978423118591,0.174453005,0.1552421301603317,0.1402723640203476,0.1283136904239654,0.018953132,0.019779086,0.0186786,0.017603349,0.016738789,0.015996838,0.015280342,0.014545882,0.013788104,0.16174654848873615,Call,Strong,0.18600746989250183,Call,Strong,0.20133971050381616,Call,Strong,0.22382517,Call,Strong,0.2502034213393922,Call,Strong,0.2771599693223834,Call,Strong,0.30305840820074037,Raise,Strong,0.32790774572640613,Raise,Strong,0.35207742452621416,Raise,Strong
A3s,0.563364565,0.3772681653499603,0.2841570973396301,0.2305671721696853,0.1958121061325073,0.1712253242731094,0.1527556031942367,0.1383378207683563,0.1268021911382675,0.018845141,0.019428881,0.018162416,0.016961969,0.01600313,0.01518147,0.014403512,0.013626531,0.012840184,0.14557427167892456,Call,Strong,0.1609478173777461,Call,Strong,0.17295322194695473,Call,Strong,0.19524078443646387,Call,Strong,0.2228820268064735,Call,Strong,0.2517124139703806,Call,Strong,0.279658873,Call,Strong,0.30635977536439873,Raise,Strong,0.3322228332981465,Raise,Strong
A2s,0.5550705194473267,0.3685745894908905,0.276679665,0.2243967652320861,0.1907401978969574,0.1669795960187912,0.1491453349590301,0.1351929605007171,0.1240027993917465,0.018723296,0.019085428,0.017655363,0.016336277,0.015280992,0.014383683,0.013544264,0.012722586,0.0119079,0.12886433489620686,Call,Strong,0.1343519100919366,Call,Strong,0.14202938601374604,Call,Strong,0.1628245189785953,Call,Strong,0.19028416275978088,Call,Strong,0.21920006256550528,Call,Strong,0.24733973667025522,Call,Strong,0.2739882827736433,Call,Strong,0.29956749267876104,Call,Strong
KAo,0.6447227001190186,0.4728755056858063,0.3760356605052948,0.3138226866722107,0.2692409157752991,0.234762043,0.2067071497440338,0.1832102835178375,0.163190484,0.008504751,0.009247838,0.00935111,0.009297327,0.009223016,0.009150854,0.009084262,0.009016871,0.008936938,0.2979501513764262,Call,Strong,0.43249827343970537,Raise,Strong,0.522844862,Raise,Premium,0.5923567512072623,Raise,Premium,0.6431145425885914,Raise,Premium,0.6753622894175348,Raise,Premium,0.6899942457675934,Raise,Premium,0.6894684731960292,Raise,Premium,0.6765895299613471,Raise,Premium
KKo,0.8212096095085144,0.6863594651222229,0.5801721215248108,0.4954802989959717,0.4272518455982208,0.3718384504318237,0.3265174627304077,0.2891924679279327,0.2583322525024414,0.002784966,0.002363201,0.002319506,0.002374519,0.002446568,0.002513324,0.002565117,0.002601313,0.002622176,0.645204185,Raise,Premium,1.0626231968635693,Raise,Premium,1.325327497906983,Raise,Premium,1.4833377922186628,Raise,Premium,1.5708507779054344,Raise,Premium,1.6116657875245433,Raise,Premium,1.622400170192122,Raise,Premium,1.6144381185295051,Raise,Premium,1.596433404833078,Raise,Premium
KQs,0.6241134405136108,0.4609528183937073,0.3721414506435394,0.3150390386581421,0.2737625539302826,0.2417749315500259,0.2159840911626815,0.1946712881326675,0.1768492013216018,0.009921482,0.009943656,0.009810849,0.009725592,0.00967725,0.009642075,0.009597537,0.009538772,0.009460344,0.2581483628600836,Call,Strong,0.3977739387191832,Raise,Strong,0.508187501,Raise,Premium,0.5995091735385356,Raise,Premium,0.6716070733964441,Raise,Premium,0.7261717827059324,Raise,Premium,0.7662628777325144,Raise,Premium,0.7949660653248427,Raise,Premium,0.8157937331125131,Raise,Premium
KJs,0.6147992014884949,0.4475654065608978,0.3570720553398132,0.2995167672634125,0.2585622370243072,0.227327675,0.2025447636842727,0.1823972016572952,0.1658047586679458,0.010911793,0.011233539,0.011159129,0.011064844,0.010985521,0.010917069,0.010827811,0.010709638,0.010567503,0.24051019549369812,Call,Strong,0.35954652866348624,Raise,Strong,0.45060647837817625,Raise,Strong,0.5252459468320012,Raise,Premium,0.5843299841508265,Raise,Premium,0.6295034652575842,Raise,Premium,0.6636693514883514,Raise,Premium,0.6897681849077337,Raise,Premium,0.7108851019293061,Raise,Premium
KTs,0.6058973670005798,0.4353430271148681,0.3439106345176697,0.2864457368850708,0.2461191117763519,0.2157761454582214,0.1919876635074615,0.1728838235139846,0.1572963148355484,0.012017081,0.012527443,0.012433336,0.012309827,0.012213239,0.012133056,0.012023859,0.011876938,0.011695501,0.22381181456148624,Call,Strong,0.32482024515047647,Raise,Strong,0.4005092103034258,Raise,Strong,0.4630032517015932,Raise,Strong,0.5133543889969583,Raise,Premium,0.5528987152501936,Raise,Premium,0.5839967429637904,Raise,Premium,0.609400632,Raise,Premium,0.6314406553283329,Raise,Premium
K9s,0.586362898,0.4091003835201263,0.3161347508430481,0.2592160701751709,0.2201923131942749,0.1914377510547638,0.1692976951599121,0.1517596393823623,0.1375962942838668,0.013506467,0.013843325,0.013273747,0.012717194,0.012278016,0.011920056,0.011589129,0.011261649,0.010924568,0.18623226322233677,Call,Strong,0.24806613801047162,Call,Strong,0.2910864967852831,Call,Strong,0.32787333568558075,Raise,Strong,0.35798792634159327,Raise,Strong,0.38178445445373654,Raise,Strong,0.4007380791008468,Raise,Strong,0.4165141768753522,Raise,Strong,0.43058578483760246,Raise,Strong
K8s,0.5679628849029541,0.3861782848834991,0.2933038771152496,0.2378173768520355,0.2005721032619476,0.1735845506191253,0.1530729234218597,0.1370157897472381,0.1241776943206787,0.015221203,0.015406028,0.014507485,0.013730704,0.013163623,0.012724748,0.012335104,0.011947301,0.011549984,0.15114697255194187,Call,Strong,0.18164389720186547,Call,Strong,0.20223047770559743,Call,Strong,0.22341364389285423,Call,Strong,0.24292348977178313,Call,Strong,0.2596284719184032,Call,Strong,0.27392380312085085,Call,Strong,0.2869049631990488,Call,Strong,0.29952686373144344,Call,Strong
K7s,0.5584606528282166,0.3757038414478302,0.2834720611572265,0.2288644462823867,0.1925151497125625,0.1663796603679657,0.1466765701770782,0.1313279271125793,0.1191196218132972,0.016915029,0.016943427,0.015810093,0.014868372,0.014181182,0.01363021,0.013123567,0.012622063,0.012114297,0.13383633457124233,Call,Strong,0.1525266645476222,Call,Strong,0.1655084304511545,Call,Strong,0.18149316171184116,Call,Strong,0.19763444364070848,Call,Strong,0.21236335905268788,Call,Strong,0.22590683028101877,Call,Strong,0.2387506277300413,Call,Strong,0.2517677014693611,Call,Strong
K6s,0.5480640530586243,0.3647898733615875,0.2737585306167602,0.2205256968736648,0.1854099482297897,0.160324827,0.1415040642023086,0.1268805563449859,0.1152556389570236,0.018364683,0.018023621,0.016600203,0.01552145,0.014764095,0.014160525,0.013604347,0.013051415,0.012492858,0.11449278891086578,Call,Strong,0.12140505202114582,Call,Strong,0.1282345280051227,Call,Strong,0.14143210928887107,Call,Strong,0.15675197355449155,Call,Strong,0.17183562554419018,Call,Strong,0.1864499002695077,Call,Strong,0.20065637398511127,Call,Strong,0.21502067893743448,Call,Strong
K5s,0.5383427739143372,0.3551017642021179,0.2654407620429992,0.2136231958866119,0.1797348409891128,0.1556268632411956,0.1375592350959777,0.1235209926962852,0.1123492792248725,0.019602608,0.018851532,0.017162489,0.01595597,0.015130214,0.014486738,0.013897997,0.013313679,0.01271975,0.096288156,Call,Speculative,0.09358259,Call,Speculative,0.096088026,Call,Speculative,0.10800590366125062,Call,Strong,0.12379968911409311,Call,Strong,0.14009162411093623,Call,Strong,0.15606587007641726,Call,Strong,0.1716004898771637,Call,Strong,0.18709154427051455,Call,Strong
K4s,0.5288988947868347,0.3464081585407257,0.2584980130195617,0.2082398384809494,0.1755864918231964,0.1524489670991897,0.1351401209831237,0.1217027902603149,0.1110022589564323,0.019967951,0.018809585,0.016860908,0.01549239,0.014558592,0.01383451,0.013184863,0.012550882,0.011918632,0.07776574,Call,Speculative,0.067438853,Call,Speculative,0.067713868,Call,Speculative,0.079930167,Call,Speculative,0.097194727,Call,Speculative,0.11556355468928747,Call,Strong,0.13386042043566637,Call,Strong,0.15180408162996106,Call,Strong,0.1696157511323686,Call,Strong
K3s,0.5207464098930359,0.3386839628219604,0.2523561716079712,0.2035996913909912,0.172168493,0.1499894708395004,0.1334075480699539,0.1205262094736099,0.1102432981133461,0.019854529,0.018442191,0.016324678,0.01483559,0.01380825,0.013010978,0.012309083,0.011641471,0.010991159,0.061347349,Call,Speculative,0.043715175241231696,Call,Speculative,0.042074043,Call,Speculative,0.055087430868297815,Call,Speculative,0.074435711,Call,Speculative,0.095464718,Call,Speculative,0.11649671569466546,Call,Strong,0.13712250348180488,Call,Strong,0.15738877560943343,Call,Strong
K2s,0.5124329924583435,0.3309033513069153,0.246272862,0.1990986168384552,0.1689227670431137,0.1476842612028122,0.1317991763353347,0.1194312125444412,0.1095245108008384,0.01972652,0.018069835,0.015788907,0.014183289,0.013066635,0.012205697,0.011459011,0.010763124,0.010098791,0.044592505,Call,Speculative,0.019814807,Call,Speculative,0.016669262200593504,Call,Speculative,0.030951307620852964,Call,Speculative,0.052736509,Call,Speculative,0.076509767,Call,Speculative,0.1002294532954684,Call,Strong,0.12331496924161867,Call,Strong,0.14573906175792106,Call,Strong
QAo,0.6350998282432556,0.4576650857925415,0.3575609624385834,0.2936098873615265,0.2483646720647812,0.2139864861965179,0.186567798,0.1640493869781494,0.1452367603778839,0.009223502,0.010439457,0.010790651,0.010846046,0.010789674,0.01068454,0.010542217,0.010372439,0.010180159,0.27942315861582756,Call,Strong,0.3886544434353709,Raise,Strong,0.4518251512199638,Raise,Strong,0.4951645513065157,Raise,Strong,0.5225570537149904,Raise,Premium,0.5353012918494635,Raise,Premium,0.5347112528979767,Raise,Premium,0.5231204601004718,Raise,Premium,0.503268401,Raise,Premium
QKo,0.6043719053268433,0.4336162805557251,0.3415241539478302,0.2826943099498749,0.2403130531311035,0.2075260728597641,0.1811227798461914,0.1593451499938964,0.1411667317152023,0.010237142,0.010330179,0.010202341,0.010114846,0.010066403,0.010028122,0.009980094,0.009915788,0.009829746,0.21898095216602087,Call,Strong,0.31634411,Raise,Strong,0.38650129735469796,Raise,Strong,0.4387586642988024,Raise,Strong,0.47207752801477865,Raise,Strong,0.4877809369936583,Raise,Strong,0.48890261352062203,Raise,Strong,0.47872739471495085,Raise,Strong,0.4608160452917216,Raise,Strong
QQo,0.7963533997535706,0.6466677784919739,0.5324821472167969,0.4444395899772644,0.3759501278400421,0.3222384750843048,0.2797935307025909,0.2460115551948547,0.2189547717571258,0.002931349,0.002653463,0.002709743,0.00284142,0.002981127,0.003105572,0.003212166,0.003299011,0.003365383,0.5956381484866142,Raise,Premium,0.9439835296943782,Raise,Premium,1.135348075069487,Raise,Premium,1.2293014999013394,Raise,Premium,1.2646441480610515,Raise,Premium,1.2665388274472207,Raise,Premium,1.2511969115585084,Raise,Premium,1.228949544834904,Raise,Premium,1.206374634988605,Raise,Premium
QJs,0.5907416939735413,0.4303894639015198,0.3455235958099365,0.2908702492713928,0.2513744533061981,0.221027523,0.1969485878944397,0.1774573922157287,0.1615014970302581,0.011883473,0.011411946,0.011124555,0.011014375,0.01096685,0.010925334,0.010867705,0.010789807,0.010698518,0.19336686097085476,Call,Strong,0.3082863111048937,Raise,Strong,0.40434349328279495,Raise,Strong,0.4818871836178005,Raise,Strong,0.541147271,Raise,Premium,0.5854313317686313,Raise,Premium,0.619059522,Raise,Premium,0.6456706612370902,Raise,Premium,0.6685075592249619,Raise,Premium
QTs,0.5817427039146423,0.4185157120227813,0.3328731954097748,0.2783698439598083,0.2395411431789398,0.2101418375968933,0.1871434301137924,0.1687668263912201,0.1538564562797546,0.012970543,0.012575477,0.01224188,0.012112669,0.012065182,0.012029219,0.011963538,0.011869479,0.011751402,0.17645595129579306,Call,Strong,0.2744103521108623,Call,Strong,0.3559765424579382,Raise,Strong,0.42213089158758477,Raise,Strong,0.47344240639358715,Raise,Strong,0.5130951311439276,Raise,Premium,0.5450015924870963,Raise,Premium,0.5723140928894279,Raise,Premium,0.5973215736448763,Raise,Premium
Q9s,0.5622120499610901,0.3927020132541656,0.3056294620037079,0.2516684830188751,0.2141305059194564,0.1863089948892593,0.1649019867181778,0.1480270773172378,0.1344702392816543,0.014418341,0.013698168,0.012859611,0.012310423,0.011938792,0.011640591,0.011363581,0.011092077,0.010821341,0.13884244114160538,Call,Strong,0.19865329191088654,Call,Strong,0.24823706969618797,Call,Strong,0.2891184724867344,Call,Strong,0.320599411,Raise,Strong,0.34490503137931183,Raise,Strong,0.3646702170372007,Raise,Strong,0.3821580423973494,Raise,Strong,0.39880909584462554,Raise,Strong
Q8s,0.5442215800285339,0.3703683018684387,0.28337124,0.2307636588811874,0.194911391,0.1687547117471695,0.1488649994134903,0.1333305537700653,0.1209191754460334,0.016004752,0.014990694,0.01376697,0.012966475,0.012451492,0.012066519,0.011724094,0.011396317,0.011075328,0.10444791242480278,Call,Strong,0.13359094643965364,Call,Strong,0.16101890057325363,Call,Strong,0.18623448070138648,Call,Strong,0.20682282000780083,Call,Strong,0.22351579833775737,Call,Strong,0.23781637102365472,Call,Strong,0.25125841,Call,Strong,0.26456839498132334,Call,Strong
Q7s,0.5252417922019958,0.348329633,0.262275368,0.2114617526531219,0.1774964481592178,0.1530784666538238,0.1347184032201767,0.1204812005162239,0.1091762408614158,0.017784752,0.01632957,0.014724463,0.013743839,0.013147501,0.012715082,0.012339154,0.011976716,0.011613791,0.068268336,Call,Speculative,0.069483255,Call,Speculative,0.078550398,Call,Speculative,0.091668361,Call,Speculative,0.10442119278013662,Call,Strong,0.11605205247178607,Call,Strong,0.12710384279489517,Call,Strong,0.13822602713480547,Call,Strong,0.14983136299997502,Call,Strong
Q6s,0.5168463587760925,0.3397045731544494,0.2544089555740356,0.2044494450092315,0.171343595,0.1477081030607223,0.1300411969423294,0.1163764223456382,0.1055323854088783,0.019331912,0.017527318,0.015688449,0.01458695,0.013892724,0.0133588,0.012883945,0.012422815,0.011968843,0.053024629,Call,Speculative,0.045404696,Call,Speculative,0.049012721,Call,Speculative,0.058714599,Call,Speculative,0.069739741,Call,Speculative,0.080712521,Call,Speculative,0.091865357,Call,Speculative,0.1032904684543603,Call,Strong,0.11516806762665444,Call,Strong
Q5s,0.5071517825126648,0.3303271830081939,0.246436134,0.1979159563779831,0.1660494804382324,0.1433950364589691,0.1264749467372894,0.113386221,0.1029766052961349,0.020557864,0.01822513,0.016125409,0.014909805,0.014151447,0.013579056,0.013073436,0.012584472,0.012102593,0.034861428663134575,Call,Speculative,0.018319243565201537,Call,Speculative,0.017995353788137214,Call,Speculative,0.026854294,Call,Speculative,0.038751225,Call,Speculative,0.05129195,Call,Speculative,0.064093318,Call,Speculative,0.077106115,Call,Speculative,0.090279017,Call,Speculative
Q4s,0.4976325929164886,0.3219358921051025,0.2397879809141159,0.1927900612354278,0.1621429771184921,0.1404555290937423,0.1242780163884162,0.1117665097117424,0.1018075495958328,0.020920163,0.018122897,0.015763581,0.014393291,0.01352801,0.01287575,0.012312577,0.011781165,0.011268558,0.016185348853468895,Call,Speculative,-0.007007979,Fold,Speculative,-0.009320915,Fold,Speculative,-6.65E-05,Fold,Speculative,0.013441892,Call,Speculative,0.028253828,Call,Speculative,0.04347444,Call,Speculative,0.058913832,Call,Speculative,0.074418286,Call,Speculative
Q3s,0.4894382655620575,0.3143912255764007,0.2338097840547561,0.1882980912923813,0.1588561683893203,0.1381082087755203,0.1226404160261154,0.1106555163860321,0.1010821759700775,0.020803859,0.017736815,0.015206276,0.013706689,0.012746965,0.012027946,0.01141677,0.010855569,0.010330715,-0.000319609,Fold,Speculative,-0.030221101,Fold,Speculative,-0.034348311,Fold,Speculative,-0.024242822,Fold,Speculative,-0.008622096,Fold,Speculative,0.008855273,Call,Speculative,0.026790407,Call,Speculative,0.044749706,Call,Speculative,0.062475335784256014,Call,Speculative
Q2s,0.4810796678066253,0.3068247735500335,0.2279399633407592,0.1839882433414459,0.1557818800210952,0.1359599530696869,0.1211638674139976,0.1096797958016395,0.1004742458462715,0.020664621,0.017347546,0.014642198,0.013018725,0.011970104,0.011192207,0.010542407,0.00996153,0.009427191,-0.017176043,Fold,Speculative,-0.05350436,Fold,Speculative,-0.058955751,Fold,Speculative,-0.047511972,Fold,Speculative,-0.029398409,Fold,Speculative,-0.009107603,Fold,Speculative,0.011480566114186797,Call,Speculative,0.031945046,Call,Speculative,0.051878412,Call,Speculative
JAo,0.6253818869590759,0.4431699216365814,0.3409117758274078,0.2762134671211242,0.2310385853052139,0.1972015500068664,0.1706468015909195,0.1491643041372299,0.1314998865127563,0.010282761,0.011865639,0.012319147,0.012386602,0.012313983,0.012166937,0.011969457,0.011730055,0.011451824,0.26104653533548117,Call,Strong,0.34730822360143065,Raise,Strong,0.388285397,Raise,Strong,0.41203384147956945,Raise,Strong,0.4231734620407219,Raise,Strong,0.42299512913450554,Raise,Strong,0.4130522422492504,Raise,Strong,0.3952639861963685,Raise,Strong,0.3722579833120101,Raise,Strong
JKo,0.5944719910621643,0.4192686676979065,0.3252335488796234,0.2657580971717834,0.2235647141933441,0.1914445757865905,0.1660026758909225,0.1453724354505539,0.1284291893243789,0.011277988,0.011691829,0.011627389,0.011533168,0.011454338,0.011384408,0.011291426,0.011165034,0.01101275,0.20022196974605322,Call,Strong,0.27534374687820673,Call,Strong,0.32418897375464417,Raise,Strong,0.35762340622022704,Raise,Strong,0.37575129978358723,Raise,Strong,0.37995745847001583,Raise,Strong,0.37318710982799463,Raise,Strong,0.35859457217156887,Raise,Strong,0.3393556419759982,Raise,Strong
JQo,0.5691119432449341,0.4016966223716736,0.3139787912368774,0.2578049600124359,0.2173221260309219,0.1862768977880478,0.1617073863744735,0.1418906,0.1257506310939788,0.01228478,0.011845954,0.01155996,0.011457616,0.011418459,0.011382773,0.011326012,0.01124546,0.011149257,0.1505086664110422,Call,Strong,0.22285879775881745,Call,Strong,0.2790350858122108,Call,Strong,0.3176688388921318,Raise,Strong,0.33818813320249275,Raise,Strong,0.3437779885716734,Raise,Strong,0.3389631398022166,Raise,Strong,0.3276199740357688,Raise,Strong,0.31325259804725536,Raise,Strong
JJo,0.7715490460395813,0.6086956858634949,0.4886881411075592,0.3993397653102875,0.3322377204895019,0.2814159095287323,0.2425584644079208,0.2125562876462936,0.1891901344060897,0.003164096,0.002976185,0.00310505,0.003298566,0.003496217,0.003681724,0.003848959,0.003994665,0.004116206,0.5462621881160885,Raise,Premium,0.8305513350060207,Raise,Premium,0.9609626648016272,Raise,Premium,1.0049452426610515,Raise,Premium,1.003914973465725,Raise,Premium,0.9827974005602298,Raise,Premium,0.9558635493740437,Raise,Premium,0.9309825797099616,Raise,Premium,0.912482374,Raise,Premium
